ID,year,month,tifPath,Target,class
ID_AAlTzr_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AAlTzr_2024_11.tif,Rubber,3
ID_3mvCTp_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_3mvCTp_2024_11.tif,Rubber,3
ID_om7jul_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_om7jul_2024_11.tif,Rubber,3
ID_N2QCWa_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_N2QCWa_2024_11.tif,Rubber,3
ID_SWKK78_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SWKK78_2024_11.tif,Palm,2
ID_4jyd3F_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4jyd3F_2024_11.tif,Rubber,3
ID_rFNkKW_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_rFNkKW_2024_11.tif,Rubber,3
ID_zQ59WD_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_zQ59WD_2024_11.tif,Rubber,3
ID_25mheY_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_25mheY_2024_11.tif,Palm,2
ID_KZVilL_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KZVilL_2024_11.tif,Rubber,3
ID_ixj4Am_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ixj4Am_2024_11.tif,Palm,2
ID_B3dsJg_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_B3dsJg_2024_11.tif,Rubber,3
ID_OO3c7d_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_OO3c7d_2024_11.tif,Palm,2
ID_2c0mNY_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_2c0mNY_2024_11.tif,Rubber,3
ID_mwKeFu_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mwKeFu_2024_11.tif,Rubber,3
ID_l6RRna_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_l6RRna_2024_11.tif,Rubber,3
ID_KCnzD5_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KCnzD5_2024_11.tif,Rubber,3
ID_UTtdC5_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_UTtdC5_2024_11.tif,Rubber,3
ID_5uRj7t_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_5uRj7t_2024_11.tif,Rubber,3
ID_fMXsZG_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fMXsZG_2024_11.tif,Rubber,3
ID_Ll1bY2_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Ll1bY2_2024_11.tif,Rubber,3
ID_g62p9n_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_g62p9n_2024_11.tif,Rubber,3
ID_Uix6Mq_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Uix6Mq_2024_11.tif,Rubber,3
ID_j5ksGi_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_j5ksGi_2024_11.tif,Rubber,3
ID_XdukAQ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_XdukAQ_2024_11.tif,Rubber,3
ID_kEpeFN_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_kEpeFN_2024_11.tif,Rubber,3
ID_8aIaga_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8aIaga_2024_11.tif,Rubber,3
ID_KIfXT1_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_KIfXT1_2024_11.tif,Palm,2
ID_Z2Z6ME_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Z2Z6ME_2024_11.tif,Palm,2
ID_Yom011_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Yom011_2024_11.tif,Palm,2
ID_P7xJ7N_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P7xJ7N_2024_11.tif,Rubber,3
ID_YjIq8n_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YjIq8n_2024_11.tif,Rubber,3
ID_hKtswt_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hKtswt_2024_11.tif,Rubber,3
ID_AmRLdQ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AmRLdQ_2024_11.tif,Rubber,3
ID_eeq5PW_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_eeq5PW_2024_11.tif,Rubber,3
ID_9yTNoW_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9yTNoW_2024_11.tif,Rubber,3
ID_Hh49nW_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hh49nW_2024_11.tif,Rubber,3
ID_qieRtz_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_qieRtz_2024_11.tif,Palm,2
ID_FRKa0Z_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FRKa0Z_2024_11.tif,Rubber,3
ID_jWzODy_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_jWzODy_2024_11.tif,Rubber,3
ID_RLQjws_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_RLQjws_2024_11.tif,Rubber,3
ID_uCyHeY_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_uCyHeY_2024_11.tif,Rubber,3
ID_v0PMsb_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_v0PMsb_2024_11.tif,Rubber,3
ID_R3dHys_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_R3dHys_2024_11.tif,Rubber,3
ID_HQFIns_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_HQFIns_2024_11.tif,Palm,2
ID_fVDKvS_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fVDKvS_2024_11.tif,Rubber,3
ID_fpuT8l_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fpuT8l_2024_11.tif,Rubber,3
ID_EbXCiX_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_EbXCiX_2024_11.tif,Rubber,3
ID_Q71Wr5_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Q71Wr5_2024_11.tif,Rubber,3
ID_ZORSge_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ZORSge_2024_11.tif,Palm,2
ID_7weq1e_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_7weq1e_2024_11.tif,Rubber,3
ID_9Gt9Ah_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9Gt9Ah_2024_11.tif,Rubber,3
ID_ZK60J9_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZK60J9_2024_11.tif,Rubber,3
ID_xpiViJ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_xpiViJ_2024_11.tif,Rubber,3
ID_IUtedI_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_IUtedI_2024_11.tif,Palm,2
ID_6Q6Lbe_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_6Q6Lbe_2024_11.tif,Palm,2
ID_E6GWsJ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_E6GWsJ_2024_11.tif,Palm,2
ID_lT710L_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lT710L_2024_11.tif,Rubber,3
ID_SyWFlp_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SyWFlp_2024_11.tif,Palm,2
ID_huTif0_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_huTif0_2024_11.tif,Rubber,3
ID_CtiGF9_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_CtiGF9_2024_11.tif,Rubber,3
ID_vSC6S0_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vSC6S0_2024_11.tif,Rubber,3
ID_WbfzqP_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WbfzqP_2024_11.tif,Rubber,3
ID_juA1qu_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_juA1qu_2024_11.tif,Rubber,3
ID_awFz9P_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_awFz9P_2024_11.tif,Rubber,3
ID_vzQByY_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vzQByY_2024_11.tif,Rubber,3
ID_fPsSH1_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_fPsSH1_2024_11.tif,Palm,2
ID_bODCIp_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_bODCIp_2024_11.tif,Cocoa,1
ID_WkqqpP_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WkqqpP_2024_11.tif,Rubber,3
ID_B3cNSN_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_B3cNSN_2024_11.tif,Rubber,3
ID_AOXGtg_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_AOXGtg_2024_11.tif,Palm,2
ID_O7zkIx_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_O7zkIx_2024_11.tif,Palm,2
ID_QEoo2M_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_QEoo2M_2024_11.tif,Palm,2
ID_ruF5x8_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ruF5x8_2024_11.tif,Palm,2
ID_Rggy9C_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Rggy9C_2024_11.tif,Rubber,3
ID_PNFDkc_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PNFDkc_2024_11.tif,Rubber,3
ID_LU7Kds_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LU7Kds_2024_11.tif,Rubber,3
ID_Y5cr2p_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Y5cr2p_2024_11.tif,Palm,2
ID_F3Q3sN_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_F3Q3sN_2024_11.tif,Palm,2
ID_icW6Uh_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_icW6Uh_2024_11.tif,Rubber,3
ID_X2umtM_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_X2umtM_2024_11.tif,Rubber,3
ID_U3zr1R_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_U3zr1R_2024_11.tif,Rubber,3
ID_FtJCeP_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_FtJCeP_2024_11.tif,Palm,2
ID_z36ejC_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_z36ejC_2024_11.tif,Rubber,3
ID_LNX1ie_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LNX1ie_2024_11.tif,Rubber,3
ID_ncIlJ6_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ncIlJ6_2024_11.tif,Rubber,3
ID_8eS7J4_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_8eS7J4_2024_11.tif,Cocoa,1
ID_PDhaFO_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PDhaFO_2024_11.tif,Rubber,3
ID_6XvTsk_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_6XvTsk_2024_11.tif,Rubber,3
ID_gC36Yt_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_gC36Yt_2024_11.tif,Rubber,3
ID_KpByEq_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_KpByEq_2024_11.tif,Palm,2
ID_5xwTgS_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_5xwTgS_2024_11.tif,Palm,2
ID_a24Tfj_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_a24Tfj_2024_11.tif,Palm,2
ID_3fk0yO_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_3fk0yO_2024_11.tif,Rubber,3
ID_2kvnhJ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_2kvnhJ_2024_11.tif,Rubber,3
ID_AMdQaF_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AMdQaF_2024_11.tif,Rubber,3
ID_6h8R7N_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_6h8R7N_2024_11.tif,Rubber,3
ID_2WouGK_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_2WouGK_2024_11.tif,Rubber,3
ID_YvRAtY_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YvRAtY_2024_11.tif,Rubber,3
ID_UZA6l4_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_UZA6l4_2024_11.tif,Rubber,3
ID_SujZk1_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SujZk1_2024_11.tif,Palm,2
ID_FZgOzm_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FZgOzm_2024_11.tif,Rubber,3
ID_Uvd35C_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Uvd35C_2024_11.tif,Rubber,3
ID_KxxarN_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KxxarN_2024_11.tif,Rubber,3
ID_MZ18xG_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_MZ18xG_2024_11.tif,Rubber,3
ID_Yy1boF_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Yy1boF_2024_11.tif,Rubber,3
ID_ZYOWgd_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZYOWgd_2024_11.tif,Rubber,3
ID_JVBd9c_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_JVBd9c_2024_11.tif,Palm,2
ID_Zo61fq_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Zo61fq_2024_11.tif,Palm,2
ID_P1F8cG_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P1F8cG_2024_11.tif,Rubber,3
ID_LcMvHd_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LcMvHd_2024_11.tif,Rubber,3
ID_atqJ17_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_atqJ17_2024_11.tif,Palm,2
ID_V27BvJ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_V27BvJ_2024_11.tif,Cocoa,1
ID_h8HIzm_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_h8HIzm_2024_11.tif,Rubber,3
ID_XyBJtL_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_XyBJtL_2024_11.tif,Rubber,3
ID_mxUNlO_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_mxUNlO_2024_11.tif,Palm,2
ID_mcnHFG_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_mcnHFG_2024_11.tif,Palm,2
ID_0WZJ2d_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_0WZJ2d_2024_11.tif,Palm,2
ID_fuskBz_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_fuskBz_2024_11.tif,Palm,2
ID_N7q9Of_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_N7q9Of_2024_11.tif,Palm,2
ID_Tj3yf2_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Tj3yf2_2024_11.tif,Palm,2
ID_KVIMUU_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_KVIMUU_2024_11.tif,Palm,2
ID_lOV60H_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_lOV60H_2024_11.tif,Palm,2
ID_sW0NLg_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_sW0NLg_2024_11.tif,Palm,2
ID_SRQrZk_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SRQrZk_2024_11.tif,Palm,2
ID_0zh2Rt_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_0zh2Rt_2024_11.tif,Palm,2
ID_7HHKIa_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_7HHKIa_2024_11.tif,Palm,2
ID_3iwe46_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_3iwe46_2024_11.tif,Palm,2
ID_0ZElUr_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_0ZElUr_2024_11.tif,Palm,2
ID_szRfl3_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_szRfl3_2024_11.tif,Palm,2
ID_XMFuUD_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_XMFuUD_2024_11.tif,Palm,2
ID_daT3uk_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_daT3uk_2024_11.tif,Palm,2
ID_fdwyFZ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_fdwyFZ_2024_11.tif,Palm,2
ID_fQuP88_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_fQuP88_2024_11.tif,Palm,2
ID_9z9pT6_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_9z9pT6_2024_11.tif,Palm,2
ID_d58r8T_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_d58r8T_2024_11.tif,Cocoa,1
ID_vlL05b_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_vlL05b_2024_11.tif,Palm,2
ID_8279wf_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_8279wf_2024_11.tif,Palm,2
ID_GqlURm_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_GqlURm_2024_11.tif,Palm,2
ID_nQ568T_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_nQ568T_2024_11.tif,Palm,2
ID_j4OCpe_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_j4OCpe_2024_11.tif,Palm,2
ID_HsS2mQ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_HsS2mQ_2024_11.tif,Palm,2
ID_SypJE0_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_SypJE0_2024_11.tif,Palm,2
ID_iSvRan_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_iSvRan_2024_11.tif,Palm,2
ID_LSdF9s_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_LSdF9s_2024_11.tif,Palm,2
ID_MO9Ebn_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_MO9Ebn_2024_11.tif,Palm,2
ID_7kM8vV_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_7kM8vV_2024_11.tif,Palm,2
ID_059i1w_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_059i1w_2024_11.tif,Palm,2
ID_FVKjGF_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_FVKjGF_2024_11.tif,Palm,2
ID_gcymDw_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_gcymDw_2024_11.tif,Palm,2
ID_1B2yMt_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_1B2yMt_2024_11.tif,Palm,2
ID_LZAWbs_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_LZAWbs_2024_11.tif,Palm,2
ID_2ph56u_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_2ph56u_2024_11.tif,Palm,2
ID_Dm1BmP_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Dm1BmP_2024_11.tif,Palm,2
ID_X1zOkh_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_X1zOkh_2024_11.tif,Palm,2
ID_y2WAU3_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_y2WAU3_2024_11.tif,Palm,2
ID_c8AYnK_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_c8AYnK_2024_11.tif,Palm,2
ID_um7wJz_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_um7wJz_2024_11.tif,Palm,2
ID_HIvD9M_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_HIvD9M_2024_11.tif,Palm,2
ID_N5Rffd_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_N5Rffd_2024_11.tif,Palm,2
ID_vYlR6Y_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_vYlR6Y_2024_11.tif,Palm,2
ID_lKEIsp_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_lKEIsp_2024_11.tif,Palm,2
ID_TXxEOP_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_TXxEOP_2024_11.tif,Palm,2
ID_MVbwcd_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_MVbwcd_2024_11.tif,Cocoa,1
ID_DiTMKZ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_DiTMKZ_2024_11.tif,Palm,2
ID_MYgQru_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_MYgQru_2024_11.tif,Palm,2
ID_ea0ovN_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ea0ovN_2024_11.tif,Palm,2
ID_dqjIGF_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_dqjIGF_2024_11.tif,Palm,2
ID_Ovba2k_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Ovba2k_2024_11.tif,Palm,2
ID_TZtOIb_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_TZtOIb_2024_11.tif,Palm,2
ID_ncQS3f_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ncQS3f_2024_11.tif,Palm,2
ID_qX12hF_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_qX12hF_2024_11.tif,Palm,2
ID_gjWrri_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_gjWrri_2024_11.tif,Palm,2
ID_VQtRLq_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_VQtRLq_2024_11.tif,Palm,2
ID_Q4Bq9K_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Q4Bq9K_2024_11.tif,Palm,2
ID_Jt6rAw_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Jt6rAw_2024_11.tif,Palm,2
ID_Ac3CN0_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Ac3CN0_2024_11.tif,Palm,2
ID_fpRzC4_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_fpRzC4_2024_11.tif,Palm,2
ID_4qHhb3_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_4qHhb3_2024_11.tif,Palm,2
ID_iccUQJ_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_iccUQJ_2024_11.tif,Palm,2
ID_hrsU8N_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_hrsU8N_2024_11.tif,Palm,2
ID_RvG6aV_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_RvG6aV_2024_11.tif,Palm,2
ID_8TQmNM_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_8TQmNM_2024_11.tif,Palm,2
ID_M0Xa2R_Nov,2024,Nov,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_M0Xa2R_2024_11.tif,Palm,2
